conversation_id,data_type,parameter_tested,parameter_name,model_name,timestamp,api_temperature,api_max_tokens,api_endpoint,model_version,success,result_value,evidence,transcript_length,response_length,total_latency,latency_seconds,prompt_tokens_estimate,completion_tokens_estimate,total_tokens_estimate,response_length_chars,temperature,max_new_tokens,note
ee158e5f-562e-4e83-b4d4-b0c855721305,type2a,HOLD,Hold,Server5_Base_Mistral,2025-10-11T16:45:59.283731,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Not Met,The agent did not use any of the provided statements to put the call on hold.,1956,4797,30.836,30.836,789,809,1598,4797,0.1,512,Token counts are estimates (API doesn't provide exact counts)
ccbe8e52-e722-4e07-ae5d-911deecc74ba,type2a,HOLD,Hold,Server5_Base_Mistral,2025-10-11T16:46:28.878122,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Not Met,"The agent did not use any of the provided statements to put the call on hold. Instead, the agent discussed the issue with the customer and provided updates about the refund status.",4270,7214,28.59,28.59,1226,1262,2488,7214,0.1,512,Token counts are estimates (API doesn't provide exact counts)
f30f7272-b779-4ba3-a5b4-362ff3b876fd,type2a,HOLD,Hold,Server5_Base_Mistral,2025-10-11T16:46:38.517305,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Met,Agent used 'Please allow me a moment while I check the details' and 'I have checked the details' which indicate that the call was placed on hold while the agent was checking the details.,1219,4586,8.628,8.628,654,768,1422,4586,0.1,512,Token counts are estimates (API doesn't provide exact counts)
e53791d2-2cdd-4139-a7ab-b54b23905919,type2a,HOLD,Hold,Server5_Base_Mistral,2025-10-11T16:46:44.131673,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Not Met,"The agent did not use any of the provided statements to put the call on hold. Instead, the agent asked for feedback and transferred the call to the feedback IVR.",2339,5264,4.602,4.602,861,895,1756,5264,0.1,512,Token counts are estimates (API doesn't provide exact counts)
e673e5f3-079d-41bb-af27-b57947b5d25a,type2a,HOLD,Hold,Server5_Base_Mistral,2025-10-11T16:46:55.252992,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Not Met,The agent did not use any of the provided statements to put the call on hold.,1634,4475,10.112,10.112,731,751,1482,4475,0.1,512,Token counts are estimates (API doesn't provide exact counts)
e3783fd9-233f-4454-981a-acb7bba71ae6,type2a,HOLD,Hold,Server5_Base_Mistral,2025-10-11T16:47:03.694345,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Not Met,"The agent did not use any of the provided statements to put the call on hold. However, the agent did ask the customer to rate their experience on a scale of 1 to 5, which could be interpreted as a request to stay on the line for a short period.",3440,6493,7.43,7.429,1105,1168,2273,6493,0.1,512,Token counts are estimates (API doesn't provide exact counts)
f107d468-c4c5-46ee-926a-66c62a1ad910,type2a,HOLD,Hold,Server5_Base_Mistral,2025-10-11T16:47:37.737723,0.1,512,http://27.111.72.51:8000/generate,N/A,False,Parse Error,Failed to parse JSON,9383,12667,33.035,33.033,2322,2442,4764,12667,0.1,512,Token counts are estimates (API doesn't provide exact counts)
d28425a2-6f04-4335-963a-c7f3cc0828d9,type2a,HOLD,Hold,Server5_Base_Mistral,2025-10-11T16:47:44.246152,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Not Met,"The agent did not use any of the provided statements to put the call on hold. Instead, the agent discussed the issue with the customer and provided updates.",3235,6209,5.505,5.505,1010,1052,2062,6209,0.1,512,Token counts are estimates (API doesn't provide exact counts)
ca0b3e5b-5544-4cff-9e75-eeee8c78f755,type2a,HOLD,Hold,Server5_Base_Mistral,2025-10-11T16:47:50.263102,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Not Met,The agent did not use any of the provided statements for putting the call on hold.,1581,4427,5.011,5.011,726,746,1472,4427,0.1,512,Token counts are estimates (API doesn't provide exact counts)
fd74ffe7-aebd-4ac1-bb4a-71832b3eaa41,type2a,HOLD,Hold,Server5_Base_Mistral,2025-10-11T16:47:58.073579,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Not Met,"The agent did not use any of the provided statements to put the call on hold. Instead, the agent asked for the customer's permission to place the call on hold.",6556,9484,6.798,6.797,1655,1690,3345,9484,0.1,512,Token counts are estimates (API doesn't provide exact counts)
