conversation_id,data_type,parameter_tested,parameter_name,model_name,timestamp,api_temperature,api_max_tokens,api_endpoint,model_version,success,result_value,evidence,transcript_length,response_length,total_latency,latency_seconds,prompt_tokens_estimate,completion_tokens_estimate,total_tokens_estimate,response_length_chars,temperature,max_new_tokens,note
ee158e5f-562e-4e83-b4d4-b0c855721305,type2a,REASSURANCE,Reassurance,Server5_Base_Mistral,2025-10-11T16:40:28.497151,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Met,The agent apologized for the inconvenience caused due to the call disconnection and assured the customer that they will handle the issue promptly. The agent also requested the customer for feedback and asked the customer to reach out again in case of any other concerns.,1956,5375,7.295,7.295,849,897,1746,5375,0.1,512,Token counts are estimates (API doesn't provide exact counts)
ccbe8e52-e722-4e07-ae5d-911deecc74ba,type2a,REASSURANCE,Reassurance,Server5_Base_Mistral,2025-10-11T16:40:37.456218,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Met,"The agent apologized for the inconvenience, assured the customer that the refund was initiated, and provided a timeline for the refund to reflect in the customer's account. The agent also offered to help the customer connect with their bank if the refund is not received by the 14th of October.",4270,7713,7.946,7.945,1286,1339,2625,7713,0.1,512,Token counts are estimates (API doesn't provide exact counts)
f30f7272-b779-4ba3-a5b4-362ff3b876fd,type2a,REASSURANCE,Reassurance,Server5_Base_Mistral,2025-10-11T16:41:12.064118,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Met,The agent assured the customer that they will get back to them with the policy details as soon as possible.,1219,4930,33.597,33.597,714,823,1537,4930,0.1,512,Token counts are estimates (API doesn't provide exact counts)
e53791d2-2cdd-4139-a7ab-b54b23905919,type2a,REASSURANCE,Reassurance,Server5_Base_Mistral,2025-10-11T16:41:18.396567,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Met,"The agent apologized for the inconvenience, assured the customer that they are checking the details, and provided updates on the status of the refund. The agent also requested feedback and ended the call by wishing the customer a good day.",2339,5727,5.329,5.329,921,964,1885,5727,0.1,512,Token counts are estimates (API doesn't provide exact counts)
e673e5f3-079d-41bb-af27-b57947b5d25a,type2a,REASSURANCE,Reassurance,Server5_Base_Mistral,2025-10-11T16:41:22.615716,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Met,Agent assured the customer that their account has been reactivated successfully and provided an opportunity to rate the conversation.,1634,4916,3.208,3.208,791,813,1604,4916,0.1,512,Token counts are estimates (API doesn't provide exact counts)
e3783fd9-233f-4454-981a-acb7bba71ae6,type2a,REASSURANCE,Reassurance,Server5_Base_Mistral,2025-10-11T16:41:37.193436,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Met,"The agent provided assurance by stating 'I'm so sorry for the inconvenience that caused you', 'Understood like you are asking is it avail like part payment is available or not right?', 'So for example from my end, I can check till the month of October you have already paid right? So if you want to make the payment for the month of November, so you can do that.', 'So for so that on the next month which is November, then you do not have to make the payment.', 'Yes, so 1 extra EMI, you can be able to pay.', 'Like you have made the payment for the month of November today like suppose and now on after that once the status is been updated as you have made a early EMI payment So once the status is been updated from the upcoming due date, it will be taking 7 days and after that, again you you can be able to make the payment.', '1 Am I right?', 'Correct correct. because that will be updated earlier.'",3440,7538,13.567,13.567,1165,1352,2517,7538,0.1,512,Token counts are estimates (API doesn't provide exact counts)
f107d468-c4c5-46ee-926a-66c62a1ad910,type2a,REASSURANCE,Reassurance,Server5_Base_Mistral,2025-10-11T16:42:11.041961,0.1,512,http://27.111.72.51:8000/generate,N/A,False,Parse Error,Failed to parse JSON,9383,13158,32.835,32.833,2382,2506,4888,13158,0.1,512,Token counts are estimates (API doesn't provide exact counts)
d28425a2-6f04-4335-963a-c7f3cc0828d9,type2a,REASSURANCE,Reassurance,Server5_Base_Mistral,2025-10-11T16:42:17.178069,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Met,The agent assured the customer that they are working on the issue and will try their best to resolve it as soon as possible. The agent also provided an estimated time of 48 hours and mentioned that they will keep the customer updated on the progress.,3235,6634,5.127,5.127,1070,1119,2189,6634,0.1,512,Token counts are estimates (API doesn't provide exact counts)
ca0b3e5b-5544-4cff-9e75-eeee8c78f755,type2a,REASSURANCE,Reassurance,Server5_Base_Mistral,2025-10-11T16:42:48.511550,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Met,"The agent assured the customer that their concern would be handled by the internal team and they would be updated by October 15th. The agent also mentioned that they would connect with the customer via WhatsApp and the customer could see updates on the credit application. The agent also provided a maximum time frame for the update, which shows a sense of urgency and commitment to resolving the issue.",1581,5133,30.322,30.321,786,858,1644,5133,0.1,512,Token counts are estimates (API doesn't provide exact counts)
fd74ffe7-aebd-4ac1-bb4a-71832b3eaa41,type2a,REASSURANCE,Reassurance,Server5_Base_Mistral,2025-10-11T16:42:55.476944,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Met,"Agent has provided a sense of assurance by acknowledging the customer's concern, explaining the current status, and promising to follow up with a supervisor and provide updates via WhatsApp. The agent also apologized for the inconvenience caused and offered to close the ticket and merge it with the previous one.",6556,10023,5.951,5.951,1715,1769,3484,10023,0.1,512,Token counts are estimates (API doesn't provide exact counts)
