conversation_id,data_type,parameter_tested,parameter_name,model_name,timestamp,api_temperature,api_max_tokens,api_endpoint,model_version,success,result_value,evidence,transcript_length,response_length,total_latency,latency_seconds,prompt_tokens_estimate,completion_tokens_estimate,total_tokens_estimate,response_length_chars,temperature,max_new_tokens,note
type2b_conv_10,type2b,OPENING,Opening,Server5_Base_Mistral,2025-10-11T16:57:21.788879,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Not Met,The agent did not introduce themselves with their name at the beginning of the conversation.,4051,7408,31.005,31.004,1287,1306,2593,7408,0.1,512,Token counts are estimates (API doesn't provide exact counts)
type2b_conv_11,type2b,OPENING,Opening,Server5_Base_Mistral,2025-10-11T16:57:34.281373,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Not Met,The agent did not introduce themselves with their name at the beginning of the conversation. The agent only confirmed the customer's name after the conversation started.,3420,6873,11.484,11.483,1192,1226,2418,6873,0.1,512,Token counts are estimates (API doesn't provide exact counts)
type2b_conv_12,type2b,OPENING,Opening,Server5_Base_Mistral,2025-10-11T16:57:41.863339,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Not Met,The agent did not provide their name and only confirmed the customer's name with 'Is this गोविंद?'.,2903,6191,6.576,6.575,1124,1135,2259,6191,0.1,512,Token counts are estimates (API doesn't provide exact counts)
type2b_conv_13,type2b,OPENING,Opening,Server5_Base_Mistral,2025-10-11T16:57:50.561537,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Met,The agent introduced themselves as 'Good morning. My name is रेनी.' and confirmed the customer's name with 'Am I speaking with नरेश?',4061,7535,7.696,7.695,1293,1336,2629,7535,0.1,512,Token counts are estimates (API doesn't provide exact counts)
type2b_conv_14,type2b,OPENING,Opening,Server5_Base_Mistral,2025-10-11T16:58:22.476347,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Not Met,The agent did not provide their name and only confirmed the customer's name with 'Is this गोविंद?'.,2183,5935,30.906,30.906,969,1089,2058,5935,0.1,512,Token counts are estimates (API doesn't provide exact counts)
type2b_conv_15,type2b,OPENING,Opening,Server5_Base_Mistral,2025-10-11T16:58:30.089519,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Met,The agent introduced themselves as 'Good morning. My name is रितिका.' and confirmed the customer's name with 'Am I speaking with शिखा?',271,3695,6.607,6.606,553,585,1138,3695,0.1,512,Token counts are estimates (API doesn't provide exact counts)
type2b_conv_16,type2b,OPENING,Opening,Server5_Base_Mistral,2025-10-11T16:58:40.556539,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Not Met,"The agent did not introduce themselves at the beginning of the conversation. The agent confirmed the customer's name twice, but did not ask for their name initially.",4920,8433,9.455,9.454,1440,1487,2927,8433,0.1,512,Token counts are estimates (API doesn't provide exact counts)
type2b_conv_17,type2b,OPENING,Opening,Server5_Base_Mistral,2025-10-11T16:59:00.614226,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Met,The agent introduced themselves with 'Good morning. My name is.' and confirmed the customer's name with 'Am I speaking with आयुष?',12946,16527,19.043,19.041,3161,3230,6391,16527,0.1,512,Token counts are estimates (API doesn't provide exact counts)
type2b_conv_18,type2b,OPENING,Opening,Server5_Base_Mistral,2025-10-11T16:59:08.970501,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Not Met,The agent did not introduce themselves with their name at the beginning of the conversation. The agent only confirmed the customer's name after the conversation had started.,3075,6592,7.344,7.343,1110,1157,2267,6592,0.1,512,Token counts are estimates (API doesn't provide exact counts)
type2b_conv_19,type2b,OPENING,Opening,Server5_Base_Mistral,2025-10-11T16:59:27.435783,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Not Met,The agent did not introduce themselves with their name. They only said 'morning sir' and 'this is the concern which you have raised on'. The agent did not confirm the customer's name either.,3889,7453,17.452,17.452,1252,1312,2564,7453,0.1,512,Token counts are estimates (API doesn't provide exact counts)
