conversation_id,data_type,parameter_tested,parameter_name,model_name,timestamp,api_temperature,api_max_tokens,api_endpoint,model_version,success,result_value,evidence,transcript_length,response_length,total_latency,latency_seconds,prompt_tokens_estimate,completion_tokens_estimate,total_tokens_estimate,response_length_chars,temperature,max_new_tokens,note
type1_conv_10,type1,HOLD,Hold,Server5_Base_Mistral,2025-10-11T16:17:14.748084,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Not Met,"The agent did not use any of the provided statements to put the call on hold. Instead, the agent continued the conversation without any indication of placing the call on hold.",3907,6846,9.686,9.685,1178,1213,2391,6846,0.1,512,Token counts are estimates (API doesn't provide exact counts)
type1_conv_11,type1,HOLD,Hold,Server5_Base_Mistral,2025-10-11T16:17:26.422153,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Met,May I please request you to share valuable feedback on the conversation. Yeah sure. Thank you so much. I will transfer call to our feedback IVR. You can between 1 to 5   1  Thank you for choosing. Have a great day ahead. We request you to rate your experience with our expert on a scale of 1 to 5 with 1 being poor and 5 being. You have just helped us improve the credit experience for all our members. Do reach out again in case of any other concerns. Thank you and have a good day.,3249,6492,10.668,10.667,1074,1173,2247,6492,0.1,512,Token counts are estimates (API doesn't provide exact counts)
type1_conv_12,type1,HOLD,Hold,Server5_Base_Mistral,2025-10-11T16:17:57.759114,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Not Met,"The agent did not use any of the provided statements for putting the call on hold. Instead, the agent discussed the issue with the customer and provided feedback options at the end of the call.",2801,5792,30.33,30.33,1029,1074,2103,5792,0.1,512,Token counts are estimates (API doesn't provide exact counts)
type1_conv_13,type1,HOLD,Hold,Server5_Base_Mistral,2025-10-11T16:18:04.615791,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Not Met,"The agent did not use any of the provided statements to put the call on hold. Instead, the agent continued the conversation without any indication of placing the call on hold.",3869,6855,5.855,5.854,1168,1210,2378,6855,0.1,512,Token counts are estimates (API doesn't provide exact counts)
type1_conv_14,type1,HOLD,Hold,Server5_Base_Mistral,2025-10-11T16:18:35.177588,0.1,512,http://27.111.72.51:8000/generate,N/A,False,Parse Error,Failed to parse JSON,2045,5279,29.555,29.554,862,977,1839,5279,0.1,512,Token counts are estimates (API doesn't provide exact counts)
type1_conv_15,type1,HOLD,Hold,Server5_Base_Mistral,2025-10-11T16:18:40.038406,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Not Met,The agent did not use any of the provided statements to put the call on hold.,241,3083,3.854,3.854,482,502,984,3083,0.1,512,Token counts are estimates (API doesn't provide exact counts)
type1_conv_16,type1,HOLD,Hold,Server5_Base_Mistral,2025-10-11T16:19:09.848468,0.1,512,http://27.111.72.51:8000/generate,N/A,False,Parse Error,Failed to parse JSON,4767,10111,28.804,28.803,1328,1783,3111,10111,0.1,512,Token counts are estimates (API doesn't provide exact counts)
type1_conv_17,type1,HOLD,Hold,Server5_Base_Mistral,2025-10-11T16:19:44.361041,0.1,512,http://27.111.72.51:8000/generate,N/A,False,Parse Error,Failed to parse JSON,12487,15831,33.504,33.498,2947,3072,6019,15831,0.1,512,Token counts are estimates (API doesn't provide exact counts)
type1_conv_18,type1,HOLD,Hold,Server5_Base_Mistral,2025-10-11T16:20:14.670743,0.1,512,http://27.111.72.51:8000/generate,N/A,True,Met,May I please request you to share valuable feedback on the basis of a conversation? Yeah sure. Thank you. I will transfer call to a feedback IVR. You can select between 1 to 5 5 being excellent.,2916,5892,29.306,29.305,996,1040,2036,5892,0.1,512,Token counts are estimates (API doesn't provide exact counts)
type1_conv_19,type1,HOLD,Hold,Server5_Base_Mistral,2025-10-11T16:20:44.670929,0.1,512,http://27.111.72.51:8000/generate,N/A,False,Parse Error,Failed to parse JSON,3688,8102,28.993,28.992,1124,1458,2582,8102,0.1,512,Token counts are estimates (API doesn't provide exact counts)
