id,transcripts
bf86eb1c-fa60-444f-bfa8-9a354c9184b6,"Good afternoon. This is  calling you from Cred on a recorded line. Am I speaking to कुनाल? Yes ma'am. Yes कुणाल, So is this the right time to talk to Yeah tell me. Yes. So, while conversation the call got dropped that's why I called So did you yes, did you download the bank statement nan Ma'am I am saying it is not getting downloaded  If it was that simple, I would have done it 10 minutes ago only. I completely understand but for validate your concern or the amount, we have you need to share with us the bank statement afterwards, we we can validate it and we will assist further. nan Why can you take I don't understand but whatever try. Ok madam, let me try. Ok? Ok, so as I have already shared you the link कुणाल, Once you download you have to attach the PDF on that same link once you will share with us you will get a option of call me back on the same. Once you click you will get a call from our side, ok? Yes, anything else apart from this I can help you regarding Cred? No ma'am. Thank you. Most welcome कुणाल, So before we end this call, may I request you to share your valuable feedback basis of conversation कुनाल? nan Sure, ok. Great. Then I'll transfer your call to our feedback IVR. basis of conversation you need to share 5 is the Ok. excellent and 1 is poor. Thank you so much for choosing Cred. I hope you have a great day ahead कुणाल, Thank you so much. Sure. Ok ok. We request you to rate your experience with our expert on a scale of 1 to 5 with 1 being poor and 5 being excellent. nan nan Please press the number on your dial pack to nan You have just helped us improve the credit experience for all our members. Do reach out again in case of any other concerns."
0c5c8347-1c71-42b4-bf80-82ce69c208c5,"Good morning, this is राज. I am here to assist. Am I speaking with सुप्रिया? बहुत बहुत धन्यवाद नाम confirm करने के जी जैसे कि मैं देख पा रहा हूं यहां पर आपने concern raise किया है repayment की behalf में कुछ परेशानी face कर रहे हां sir मेरा payment double cut गया है कल  सुबह में cut गया double payment EMI मैं समझ पा रही हूं परेशानी   आप  निश्चिंत रहिए सहायता    से पूरी कोशिश की जैसे कि मैं देख पा रहा हूं यहां पर जो आपका amount है दो बार debit हुआ है, right? पहले  जो debit हुआ था वह आपका manual payment था उसका दुबारा जो है auto debit initiate हो गया था auto debit वहां Ok. तो जैसे कि मैं देख पा रही हूं यहां पर आपका auto debit जो है processing stage पर है. ठीक है? तो हमारे process के अनुसार आपका जो status है within 24 hours के अंदर आपका update हो जाना चाहिए ठीक है और अगर नहीं होता है definitely हमारे पास reach out करिए हमारे आपकी team जो है हमारी team जो है आपकी help help out कर देगी. 24 hours तो हो गया ना sir मेरा payment कल रात में cut गया double मतलब एक मैंने pay किया था auto debit हो गया जी नहीं, 24 hours   24 hours में हुआ है. तो थोड़ा सा wait कर दीजिए उसके बाद एक दोबारा ticket raise करिएगा हमारे पास reach out कर Ok sir. ठीक जी. So अभी के और कोई सहायता कर सकता हूं इसके नहीं sir नहीं बहुत बहुत thank you sir Most welcome sir, request करूं  हमारे बातचीत के आधार पर feedback share कर सकते बहुत बहुत धन्यवाद. मैं इस call को feedback IVR transfer कर दे रहा हूं एक से लेकर पांच का  रहता है पांच जो होता है excellent  होता है एक  होता है poor के  होता है. Ok. Credit से जुड़े    आपका दिन शुभ हो धन्यवाद. We request you to rate your experience with our expert on a scale of 1 to 5 with 1 being poor and you have just helped us improve the credit experience for all our members. Do reach out again in case of any other concerns. Thank you and have a good day."
557bb0fc-7ace-4d23-84ac-ace5978d0c10,"afternoon. This is सुष्मिता. I am here to assist you today. Am I speaking with in? Yeah, दिन. you so much for confirming your name अमित. So as I can check from my end, you have raised a concern regarding the policy, right? Yeah, the policy is already cancelled I ask me connected and share the cancellation email and Ok. but it is still showing telling the policy so I want to purchase a new policy actually. Ok. So as I can check from my end, we have already forwarded the concern with our internal team the timeline which we have shared to you that is eleventh of March. Once we receive any update regarding Definitely we will I mean to Please allow me a Yes, once we receive any update you will receive a notification in your WhatsApp WhatsApp along with that, you can also check the same update in the credit support section, ok? Ok but my actual the previous insurance will expire on 9 actually Before that I need to purchase That's why I can understand, but it is the maximum timeline which we have shared to you. So once we get any update regarding this, definitely we will help you out regarding this. and you will receive the notification So now I can you're telling I need to buy some other side It will take So the maximum timeline is eleventh of March. So I'm just requesting you अभी Please allow us some moment so that we can check all the details from our end. Am I speaking with अभी right? Thank you so much for confirming. And we have already forwarded the concern. Ok, can you expect that interest my policy will expire on and I cannot wait till seventh October It is I would like to inform you that it is the maximum timeline ok? Once we receive any update regarding this, we will definitely help you. I mean to say we will definitely share the update regarding this. So right now I'm requesting you please allow us a moment so that we can check all the details from our end. And as soon as possible we will get back to you regarding this with an update. Ok. Ok. And 1 more thing as I can check अभी. you have raised 2 ticket for the same concern. So I will march both the ticket so that your face you will be not facing any kind of confusion regarding. Ok. Ok please be on the line with me so that I can nan Please allow Please allow me a Please allow me 1 on the line. Please allow me just 1 minute. I'm just doing the Ok fine. Ok. So successfully I have March both the ticket, ok? Once we receive the update, definitely we will share it. Ok. So is there anything else apart from this I can assist you with regarding cred? No no. Thank Most welcome. So before we end this call नवीन may I request you to share your valuable feedback on the basis of So before we Before we end this call, may I request you to share your valuable feedback on the basis of our conversation? It will take just a moment. Awesome. So right now I will be transferring the call to our feedback IVR where you can select between 1 to 5. 5 being excellent and 1 being 4. नवीन. Thank you for choosing great अभी. I hope you have a great day ahead. Thank We request you to wait. You have just helped us improve the credit experience."
d8edad94-cb55-44b8-98d9-bd72248c5ca9,"जी ma'am. मैं आपको चाहूंगा लेकिन      तो करना Good afternoon. This is प्रतीक. today I am going to assist you. Am I speaking to दर्शन? Yes. Good afternoon. This is प्रतीक. हां मैंने order किया था कल मेरा order  deliver होने वाला था लेकिन हुआ नहीं वह fail हो गया delivery. तो मेरे को जो delivery boy उसका number मिल सकता मैं माफी चाहूंगा आपके साथ जो परेशानी हुआ है. मैं आपको इस call पर मदद करने की जो है मैं पूरी कोशिश करूंगा आपको. ठीक है? मैं यहां पर जैसे कि check करके देख पा रहा हूं आपने जो concern आपने raise किया था यह valid Organics यह product के related आप बात करें Yes, correct. हां, देखिए sir माफ़ी चाहूंगा लेकिन हम लोगों के पास जो है delivery partner का number तो जो है ऐसा तो नहीं होता है जो कि हम आपको provide करता है उसका हम लोगों के पास कोई option नहीं है या फिर information नहीं होता है. ठीक है? ठीक है क्योंकि आपका यह product आपको delivered नहीं हुआ है इसका timeline जो था वह तीन March तक  का जो कि already cross कर दिया है और अभी तक यह product आपको delivered नहीं हुआ है timeline के अंदर तो मैं अभी जो है इसके ऊपर एक concern मैं raise कर दे रहा हूं. ठीक है? और मैं आपको एक timeline मैं बता दे रहा हूं तो उस timeline है इस concern का जो भी  update रहता है वह update आपको relevant team से provide कर दिया जाएगा. यहां पर already यह इस issue को raise किया गया है. ठीक है? तो मुझे show हो रहा है और team जो है इस concern के ऊपर already काम कर रहा है. आप wait कर जाइए on  before ग्यारह तारीख nan या उससे पहले पहले ही इस  concern का जो update रहा था वह update आपको relevant team से provide कर दिया Ok, अगर address  कुछ update   तो वह हो सकता नहीं नहीं address नहीं sir माफ़ी चाहूंगा लेकिन after मतलब order place करने के बाद हम लोगों के पास वह option नहीं नहीं अगर यह address  कोई deliver नहीं हो रहा है तो मैं दूसरा address  तो वहां पर deliver करवा नहीं ऐसा नहीं नहीं ऐसा नहीं होता है. हां. उसी के related ही यहां पर देखिए यह concern already raise किया गया है team इस concern के ऊपर already काम कर रहा है. wait कर जाइए जो भी update रहता है owner before ग्यारह तारीख तक आपको आपके credit application हां लेकिन मेरे को उतना wait करना पड़ेगा ना ग्यारह तारीख पर दिख जाएगा नहीं देखिए ग्यारह मैं समझ पा रहा हूं sir कि ग्यारह तारीख से  काफी  लंबा समय है. लेकिन मैं आपको यह नहीं कह रहा हूं कि आपको ग्यारह तारीख तक ही wait करना होगा. यह एक system generated time है. तो इसके लिए जो है यह timeline थोड़ा सा ज़्यादा दिखा रहा है. कोशिश team की तरफ से यही किया जाएगा कि जितनी जल्द से जल्द हो सके आपको इस concern का जो update रहता है वह provide आपको कर दिया Ok. तो यह मेरा जो delivery partner है आप जो agent है उनको मेरा current मतलब जो proper एक address है वह share कर सकते मैंने जैसे कि बताया यह already यह issue को  raise कर दिया गया है जब आपको alternative contact number और आपका nearest landmark भी किया Correct? तो यहां पर जो है already update  issue जो है यह raised है team  के ऊपर काम कर रहा है. wait कर जाइए जो भी update रहता है वह update आपको relevant team से provide कर दिया इसके अलावा और कोई जानकारी देकर मदद कर सकता हूं आपकी? nan नहीं नहीं thank एक request रहेगा दर्शन आपसे क्या आप हमारे beach में भी बातचीत के आधार पर इस call को rating देना चाहेंगे एक बार गलत ही रहेगा. दर्शन क्या आप हमारे beach में  बातचीत के आधार पर call को rating देना चाहेंगे दर्शन? you so much तो मैं आपका call हमारे feedback IVR पर forward कर दे रहा हूं. जहां पर आप हमारे beach में बातचीत के आधार पर call को rate कर सकते Rating एक से पांच के beach में रहता है. एक सबसे खराब होता है पांच सबसे अच्छा होता है. Sir why what's Credit को choose करने के लिए धन्यवाद. आपका दिन शुभ रहे. Thank you We request you to rate your experience with our expert on a scale of 1 to 5 with 1 being poor and 5 being excellent. Please press the number on your dial pack to rate. You have just helped us improve the credit experience for all our members. nan Do reach out again in case of any other concerns."
a02e23d2-aa48-41c0-a2c5-2114886e9ca1,"Good afternoon शशांक this is  calling you from Cred on a recorded line. Yes yes. Actually,  having a conversation and the call got disconnected Yeah, got disconnected Yeah. Yes, I  apologize for the inconvenience Yeah, please. So, yeah, I have been look into  delete my account. that I no longer use it. I have not used  to your and I don't really find that very useful. Ok, thank you for confirmation. Please be on call. nan nan Can you please confirm your email ID and your mobile number? Mobile number double 9 double ###. email ID   शशांक  Gmail dot com. Thank you for confirming your phone number and email ID. Please be on call. nan nan Ok. Please be on call. Ok. Thank you so nan nan nan nan I would like to inform you that शशांक that I have escalated your concern to the relevant team for account delete ok? Yes, they will proceed to delete most of your personal information and account itself within 48 hours. However, due to legal security compliance and letting requirements, not all information can be deleted. the what  information is not deleted. payment transaction and related history will be detail in an insured format for legal in security purpose. nan for more details on now we handle later. You can refer to a priority policy credit dot  last priority. your current phone number will be disconnected from this account. Should you choose to use Cred again, you can create a new account. about my email ID will that be disconnected. all the details associate with their account will be deleted. also note that your credit coins and credit balance will be accumulated will not be transferred. Alright? Yeah it's fine. So will access to my credit   revoke what I am sorry? you have access to my credit KYC. we do not have that Yeah. We will not be my credit rating my credit story then you guys have access to that as well. So what  was that As I told you that the  all the information will be delete within 48 hours. Alright? Only the payment transaction and related history will be it in an incorrect format Alright? For legal and security permit at it. Ok. Is there anything else apart from this? No. will I get any confirmation that my account related? Yes, of course. after the call, you will receive an email on your registered email ID which you have mentioned right now. Ok? Yeah. after the call, you will receive the email, whichever thing I have told you over the call, you will see over the email. like Ok. Is there anything else apart from this I can assist you regarding No. Thank Ok, can I request you for a valuable feedback basis on our conversation? Alright. Thank you शशांक I will be transferring your call to the feedback IVR from where you can select 5 to  5 being excellent and 1 being poor. Thank you for choosing Cred and have a great day Yes, you too. We request you to rate your experience with our expert on a scale of 1 to 5 with 1 being poor and 5 being excellent. You have just helped us"
9ef4dbec-ec9e-4e73-9f5d-939325d99c18,"Good morning. My name is. I'm here to assist you today. Am I speaking with दास? Yes  sir. Ok. Thanks for confirming your name. As I can check that you have raised a concern regarding a product from  that it's not picked up yet. Yes yes yes. It's been long Ok. I'm really sorry   that you're facing this inconvenience from our end. I completely understand your concern and I will surely try my best to assist you. Ok? Please stay on call. I will just check the details and let you know accordingly. Ok? Ok. Ok.  So as I can check from my end that this 1 was delivered this product from  was delivered to you on 20 second and after that you created a return on 20 third itself. That itself  got canceled and another pickup also created on 20 third or with the last date was 20 eighth. And I can check that  pickup attempt  but again, it got canceled due to customer not reachable. So, can you please tell nan No, I was reachable but they could not come and pick I have clearly mention the you know, pickup scheme I completely understand your concern. Please stay on call. I will be forwarding your concern to our internal team. Ok? Ok,  so I have forwarded the concern to the internal team for that, I will be requiring 2 details from you. 1 is an alternate contact number and another 1 landmark, can you please provide me So, contact number is 9 double ###. हां,   mint. 9 double 1 3 5 #### 9  7 5. So the alternate contact number is 9 double   ###. Correct?  Ok. And the landmark? landmark is score. name Yeah. Sorry, I was not able to understand it.   double यह double so Ok. So, I'm  good.  Ok. Thanks for confirming. I have forwarded the concern to the internal team. for which I would request you to wait till tenth of March, that's the maximum time frame. Ok?  before tenth of March, Yes. On before tenth Ok. So pickup will be arranged right now between these days? I cannot confirm you about that, but we will surely try our best that the pickup is done within this time frame. However, within this time frame, within tenth of much. you will be notified over your WhatsApp regarding the update. Ok? Ok. Yes. So you will be notified over your WhatsApp that when the pick up will be done on that. So this information will provide  provide to you. And also   take the same on your credit app on the support section, Ok? No. Sure. Ok. So is there anything else  you would  like assistance with? No no, thanks. Ok, great. So before the call, would you like to share  valuable feedback on  of our conversation? नहीं, Ok. Great. I will quickly transfer this call to our feedback IVR where you can rate this conversation on a scale of 1 to 5. 1 being 4 and 5 been excellent. Thank you for choosing. I hope you have a great day. We request you to rate your experience with our expert on a scale of 1 to 5 with 1 being poor and 5 being. You have just helped us improve the credit experience for all our members. Do reach out again in case of any other concerns."
4e7cc419-ccf7-42b2-85c0-b52a2da2e8bc,"morning. This is मोहम्मद I will be assisting you today. Am I speaking with प्रमेश nan Yes. you so much for confirming your name. Tell So my Yeah, I was supposed to receive my order last week. I was not there in 1 of the day when he when your executive came but there were people at my home so my mom and wife are there, but my phone was not reachable at that point in time because I was in the light and he could not get the OTP. So he went back nan stating that he could not deliver if the OTP is not there. Yes. Now he was asked to come back on Saturday which went      last week. nan which he did not come. I called and post that on Sunday I guess. he told me that I'll deliver it on Monday. till now also nothing. no response not as  called us nothing. I completely understand and apologize for the inconvenience caused to you will try my best to system. So as I can check that your expected delivery date was  second   second March and it has already crossed. So I am just going to forward your concern with our team. to forward your concern any  information from your  is alternate contact number and other 1 is your landmark. May I please have your alternate contact number? This is the only number that I have Ok. No issues. May I please have a landmark? जी विकास मिंत्रा hospital. 1 मिंत्रा  विकास विकास? जीव विकास चंद्र hospital. Ok. Thank you so much and I have mentioned  everything in the details and I have also forwarded your concern with our team and I would like to request I'm really sorry, the call automatically  on hold. I'm really sorry. Ok, so I have forwarded your concern with our team. I would like to request you to kindly wait till March 1. This is the maximum timeline and once we receive an update from our team, you will be notified in WhatsApp and you can check the same anytime in your credit app support section and March 12 nan the market March 12 Yes March  This is the maximum timeline but I hope you will receive an update before अच्छा manual we just the update. for the delivery time. update. So just is really very low. I mean just to receive a update if you guys are taking more than 1 week. for update. and not about the delivery itself because the delivery itself  delayed by more than post that is just for  update you guys required more than 1 week really very proceed I'm really sorry. हां, ok. and our team we are taking this  strong feedback and our team is currently working on this particular thing and also you will receive a positive update Is there anything else that I can assist you with regarding cred? I mean  just 1 problem out of it.  I could not find but resolution for the same. So, nothing else. but Just a strong feedback  can take. That this service really needs to improve which is really really I mean when you have people delivery  minutes  or you guys are taking 1 week just to post an update. then that back going to maybe 20 years back I don't know where you guys are processing. Sure. we are taking this as a strong feedback so that in future this kind of inconvenience don't happen. I am really sorry for the trouble that caused. Is there anything else that I can assist you with regarding cred? Great. Before we end this call, may I request you to share your valuable feedback basis on the conversation between you and me. It will just take a moment to give feedback. Great. I will transfer your call to our feedback IVR. You can select between 1 to 5. 1 being 4 5 being excellent. Thank you for choosing Cred. I hope you have a great day. Thank you so much. We request you to rate your experience with our expert on a scale of 1 to 5 with 1 being poor. You have just helped us improve the credit experience for all our members. Do reach out again in case of any"
22596fb0-77b7-4820-8604-9b9236d65fa6,"Good morning,  I am here to assist you today. Am I speaking with लक्ष्य? Yeah, I am लक्ष्मी speaking. yesterday also I have call the customer support regarding my policy renewal the document is still not issued Actually, they told me that KYC is pending so I uploaded the documents आधार card and PAN card. but still I got a call today saying the KYC is pending that's why your policy is not issued Can you check the time I understand Yes yes I understand  Really sorry for the issue that you are facing. Do not worry. I will be definitely trying my best to help you out. So as I can check here you have taken 1 comprehensive more insurance    for the vehicle number which is ending with ###. correct? Yes yes. regarding that only you have reached us that the KYC is pending that's why the policy is not issued yet. I totally understand. as I can check here previously you have provided the documents and based on that we have forwarded your concern towards our internal team. and after Ok. we have received 1 update from our team that your Yes, we have received  update from our internal team. So based on that we have again forwarded the concern towards our team to check it why the policy is still not issued yet. even after the payment has been completed and after raising the concern second time, we got a maximum timeline till ninth of March which is a maximum timeline. So within this particular time period we are going to share any further update regarding this in your credit support section and we will be notifying you regarding the same through your registered WhatsApp. Yeah. हां after the documents are uploaded is there any update after the documents uploaded Yes, regarding that only I have just mentioned you that we have forwarded the concern 1 more time towards our relevant team. after getting the document like after providing the document which update we have received that our team needs to check the issue internally that why the policy is still not been issued yet. even after the steps has been completed successfully check that issue only the concern has been forwarded second time. after raising the concern which ever maximum timeline I have mentioned Within this particular time period we are going to share the update with you through your credit support section and regarding the update, we will be notifying you about your registered through your registered WhatsApp. Ok ok. Ok. Thank you for your Thank you for your understanding लक्ष्य. So anything apart from this I can help you regarding credit right now? thank you. No no no. Thanks a lot So before I end this call may I request you to share your feedback based upon our conversation? Ok sure. Thank you. So I will be transferring the call to  our feedback IVR. You can rate the conversation between 1 to 5 where 5 is excellent and 1 is poor. Thank you for choosing Cred and have a great day. Ok. Thank We request you to rate your experience with our expert on a scale of 1 to 5 with 1 being poor and 5 being excellent. EMI Please press you have just helped us improve the credit experience for all our members."
adac574e-4425-426d-b5bd-c80b9c33741f,"evening. This is  I am here here to assist you. Am I speaking with सुमित? confirm your As I can see your concern is regarding the  as you have mentioned the payment is but the policy is not showing. not showing. under processing notification. I'm really sorry for the issue you have faced but do not worry try my best to help you in this regard For as I can see your vehicle number is ###. and the insurer that is by it's national insurer. हां yes. Ok. Do not worry sure   my best to help you in this regard can I place your call for 1 minute hold so that I can check and provide you the details? Ok ok ok. Yeah. but पता   नहीं है गौरव. Thank you for waiting सब. Hello.  Ok. I would like to tell you that as I as I can see the KYC is pending so I would like to tell you you can select vehicle on credit garage and you will get a insurance section. Ok. You will see that activate your policy with 1 click KYC mandatory bye. Ok ok. and click and process. Ok ok ok. Ok. After that you need to share some policy  the details   After that your KYC will start the policy will get active once the KYC. Ok ok. Ok. Is there anything else I can help you with? Sorry? Is there anything else I can help you? Ok ok. Thank Ok before we end this call, may I request you to share your valuable feedback basis on our conversation? Ok ok, very good. Ok. I will transfer your call to our feedback IVR. You can select 1 to 5  5 being  1 being 4. Thank you for choosing. I hope you have a great day. Ok. We request you to rate your experience with our expert on a scale of 1 to 5 with 1 being poor and 5 being excellent. Please press the.  You have just helped us improve the credit experience for all our members. Do reach out again."
d4e0566e-943e-4364-b61d-ac0b00a4ef2b,"I'm here to assist you today. Am I speaking with साहिल? you for confirming your name साहिल. As I can see, you have raised a concern regarding transaction ###rupees in which you paid 18 rupees convenience fees and total amount is ###rupees and this transaction was made towards your reduce sir Yes yes. and as I can see the transaction was made on third of March from your HDFC credit card ending with ###. Yeah yeah correct. and this transaction got failed. I I really apologize for the inconvenience and as I can see your receiver KYC status was not done. That's why the transaction got failed and I would request you please wait for 2 days, this transaction  this amount will get reflect  your credit card. Within 2 days it will So that's that's  my concern is still yesterday that showing it's 24 hours after 2 hours it automatically will revert but  still not done that that that the amount is will be credit or debit जी मैं बहुत माफी चाहूंगा. मैं आपसे अगर कि इसका amount debit हुआ है तो मैं आपसे request करूंगा कि आप दो दिन का wait कर लीजिए. आपको इससे यह amount receive हो जाएगा. Ok ok. Thank you. Thank you. जी इसके अलावा और कोई सहायता कर सकता हूं मैं आपकी credit संबंधित? नहीं इतना ही    कल का transaction के लिए जी जी. Within 2 days में  के अंदर आएगा तो इस call को end करने से पहले क्या मैं आपसे एक छोटा सा feedback के लिए request कर सकता हूं जो हमारी बातचीत के आधार पर Of course जी ठीक है. इस call को अपने feedback IVR पर transfer कर रहा हूं. जाकर जी. जहां पर आप एक से लेकर पांच से  सकते हैं. पांच सबसे अधिक होगा और एक सबसे कम.  को चुनने के लिए धन्यवाद. आपका दिन शुभ Ok ok. Thank We request you to rate your experience with our expert on a scale of 1 to 5. You have just helped us improve the credit experience for all our members. Do reach out again in case of any other concerns."
0f070971-d446-4cfb-9a13-9a383fb71d2a,"evening. This is प्रेम. I am here to assist you. Am I speaking with मोहम्मद अब्दुल. राव? हां. Yes. for the confirmation of  name अब्दुल. As I can check from  that you have raised a concern regarding your undelivered product which is from अंत     right? attempt  बोलकर बता रहा  नहीं हुआ Wait करिए हम लोग  में charge  and देखिए  उसका नाम confirm करने के लिए धन्यवाद और आपका जो concern जैसे कि मैं check कर पा रहा हूं आपका जो concern वह आपका अंदर   के product के regarding अच्छा. जी जैसे कि product आपको delivered हो जाना चाहिए था तीन तारीख तक लेकिन यह जो product है अभी तक आपको delivered नहीं हुआ नहीं हुआ नहीं बेहद माफ़ी चाहेंगे हम इसके लिए लेकिन आप निश्चिंत रहें, हम आपकी सहायता करने के लिए इसके लिए मुझे आपका alternate contact number लगेगा और आपका nearest landmark लगेगा तो क्या आप अपना alternate contact number और nearest landmark provide कर सकते हां यह  हज़ार का जो  card kindly line पर बने आपका जो near और मेरा Nearest landmark near model school. nearest landmark आपने क्या बताया model is and it's not और आपका जो alternate contact number है 9 7 double 0 9 7 double 7 3 7 6 8 0 4 nan धन्यवाद मुझे information provide करने के लिए. देखिए मैंने successful इसके regarding concern हमारे internal team को raise कर दिया है हमारी internal team इस असुविधा के लिए फ़िलहाल check करिए कि क्या problem हुई है क्योंकि product अभी तक आपको delivered नहीं हुआ इसके regarding जो आपको update है वह हम लोग provide कर देंगे आपका बारह तारीख तक आपको credit application के support section में आपको update provide हो जाएगा और आपको WhatsApp के through notification भी provide कर दिया. जी इसके अलावा क्या मैं आपकी और कुछ सहायता कर सकता हूं अभी के जी, आपसे बात करके अच्छा लगा. क्या मैं एक छोटे से feedback के लिए request कर सकता हूं जो कि हमारे बातचीत के दौरान रहे See जी बोलिए. आपकी call को हमारे feedback IVR में transfer कर रहा हूं जहां आप हमारे बातचीत के दौरान एक से पांच तक के beach में rating दे पाएगा. एक का मतलब बुरा. पांच का मतलब अच्छा credit इस्तेमाल करने के लिए धन्यवाद अर्जुन जी. आपका दिन शुभ हो. We request you to rate your experience with our expert on a scale of 1 to 5 with 1 being poor and 5 being excellent. it is that Please press the number on your dial pack to We won't able to register any input. Please rate your interaction with our expert on a scale of 1 to 5 with 1 being poor and you have just helped us improve the credit experience. मेरा"
9ee602bb-fb79-4d1e-9cdc-4b23e37f8691,"evening. This is रोहित here to assist you today. Am I speaking with अमोल Yes speaking. Thank you for confirming your name अमोल and as I can check that you have raised a concern regarding your policy and you have mentioned you want to in you want the insurance policy which you have taken Am I Yes yes. I understand. I'm very sorry that you had to face this inconvenience but as I can check that your KYC status is still showing in progress  I'd like to raise this concern to our internal department and I'm very sorry for this inconvenience as well. But in order to raise this concern I will be needing some of the documents from your end. Is that time. But why I have purchased it because I wanted urgent ally. That's why I have purchased I understand that  I'm very sorry for this inconvenience but since as I can check that the KYC status is still in progress that is the reason why your policy is not issued yet am I'm very sorry for this inconvenience. wait when it will be completed. I will be able to tell you a timeline after I raise this concern from my Am I audible? Can I cancel the order. Yes  if you want you can go ahead for the cancellation as well. And may I know the reason why you want to cancel is it the reason why you don't want to wait anymore? Because I want the insurance policy urgency, I can buy it from anywhere. I think I understand. I'm very sorry for this inconvenience. I will be going  for the cancellation as per your request, Yeah. just guide me for that Yes, I will be mentioning the timeline as well for the refund and as I want to mentioned, we have successfully canceled this policy as per your request and the refund amount of rupees ###rupees  पैसा has been already initiated for the refund from our end on the date of fourth March ### and you will be getting this amount on your source account within next 5 to 7 working days excluding fourth of March. Ok ok. Yes and   welcome. And is there anything else regarding credit that I can assist you with right now apart from? Thank No no. Thank Welcome and before ending this call, may I please request you for your valuable feedback based on our conversation. अमन? Yeah yeah. Sure. you. So I will be transferring this call to our IVR feedback from there you can select between 1 to 5. 5 for being excellent 1 for being poor. Thank you for choosing Cred. Have a great day. Yeah Thank We request you to rate your experience with our expert on a scale of 1 to 5 with 1 being poor and 5 being excellent. Please press the number. You have just helped us improve the credit experience for all our members. Do reach out again in case of any other concerns. Thank you and have a good day."
2e884fcf-dac9-4d09-954a-478299a2d841,"evening. This is अंकित I am here to assist you today. Am I speaking with कार्तिक? हां, yes sir. and charging only. you for confirming. Actually, हां yeah. Previously I used  credit wallet with other 1 another my old number. Now I have change my mobile number. that is currently you are speaking with that number But with that I tried to do KYC for credit wallet but I can't able to do It's simply I stuck with the initial screen I apologize for and and KYC when it  proceed in some time when I enter my bank details, it shows that it is already linked with other account, it shows nan Ok. Ok. But my previous credit account has been closed already. nan Yes. I completely understand your concern कार्तिक. my apologize for this inconvenience. You are not able to particularly do the KYC of a wallet for this credit account which is registered with the phone number ###double ###. Yeah yeah correct. Thank you for confirming the issue as you already you have mentioned that you used a different credit account before before also and after you have changed this particular account then you are not able to proceed forward  the wallet. Yeah. That previous account has been closed already I requested the customer care to close it. it has been closed already. Ok,  thank you for sharing  the details. my apologies for this inconvenience regarding your concern कार्तिक. I would like to inform you that we do have a dedicated wallet support team Please be assured on your behalf I have forwarded this concern to our relevant team. I would request you to kindly wait for the next 4 hours I'm forwarding this on a priority basis you will be receiving a callback from the relevant team within the next 4 hours. Ok ok. Thank you so much for your kind understanding Please note that this is just a maximum time frame. I have already forwarded this on a priority basis. So it might be possible that you might be getting a callback soon than that. Ok ok yeah. Thank you. Thank you so much for your kind understanding. Is there anything else I can assist you with related to Nothing sir nothing thank you. Great. Before we end this call, may I request you to share a valuable feedback on the basis of a conversation? Ok. Yeah. Thank you so much. I'll transfer this call to our feedback IVR. You can select between 1 to 5. 5 being excellent and 1 being poor. Thank you so much for choosing. Hope you have a great We request you to rate your experience with our expert on a scale of 1 to 5 with 1 being poor and 5 being excellent. You have just helped us improve the credit experience for all our members. Do reach out again in case of any other concerns. Thank you and have a good day."
